QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,MSRP_Product
48,100.0,9,5386.56,Shipped,4,11,2003,Vintage Cars,Alpha Cognac,Toulouse,France,Medium,105S18_3856
46,100.0,6,4918.78,Shipped,4,11,2003,Vintage Cars,"Double Decker Gift Stores, Ltd",London,UK,Medium,105S18_3856
22,100.0,3,2538.8,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Barcelona,Spain,Small,105S18_3856
20,100.0,5,2498.6,Shipped,1,1,2004,Vintage Cars,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Small,105S18_3856
45,85.75,9,3858.75,Shipped,1,2,2004,Vintage Cars,Collectable Mini Designs Co.,San Diego,USA,Medium,105S18_3856
46,100.0,5,5600.5,Shipped,2,5,2004,Vintage Cars,Cambridge Collectables Co.,Cambridge,USA,Medium,105S18_3856
34,100.0,14,4103.46,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,105S18_3856
50,85.75,1,4287.5,Shipped,3,7,2004,Vintage Cars,Petit Auto,Bruxelles,Belgium,Medium,105S18_3856
46,100.0,3,5795.54,Shipped,3,8,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium,105S18_3856
22,84.7,12,1863.4,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,105S18_3856
48,86.81,6,4166.88,Shipped,4,10,2004,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,105S18_3856
47,86.81,14,4080.07,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,Medium,105S18_3856
34,100.0,6,3815.48,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Medium,105S18_3856
45,100.0,2,5526.45,Shipped,4,11,2004,Vintage Cars,Royale Belge,Charleroi,Belgium,Medium,105S18_3856
20,100.0,2,3374.6,Shipped,4,12,2004,Vintage Cars,"Stylish Desk Decors, Co.",London,UK,Medium,105S18_3856
50,60.49,6,3024.5,Shipped,1,1,2005,Vintage Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,105S18_3856
22,57.55,6,1266.1,Resolved,1,3,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,105S18_3856
45,100.0,17,4811.85,Shipped,1,3,2005,Vintage Cars,Reims Collectables,Reims,France,Medium,105S18_3856
58,100.0,6,7307.42,Shipped,2,4,2005,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,Large,105S18_3856
51,100.0,5,6209.25,Disputed,2,5,2005,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,Medium,105S18_3856
38,100.0,3,5348.5,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,143S18_4027
22,100.0,12,2780.58,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,143S18_4027
25,100.0,5,3447.0,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,USA,Medium,143S18_4027
24,100.0,15,3791.52,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,143S18_4027
35,100.0,1,4524.1,Shipped,3,9,2003,Classic Cars,"Australian Gift Network, Co",South Brisbane,Australia,Medium,143S18_4027
28,100.0,6,3337.6,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,143S18_4027
36,100.0,5,5532.12,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,Italy,Medium,143S18_4027
39,100.0,16,5096.91,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd.,New Bedford,USA,Medium,143S18_4027
27,100.0,8,4537.08,Shipped,4,11,2003,Classic Cars,Super Scale Inc.,New Haven,USA,Medium,143S18_4027
40,100.0,1,6146.8,Shipped,4,12,2003,Classic Cars,Diecast Collectables,Boston,USA,Medium,143S18_4027
50,100.0,5,8258.0,Shipped,1,2,2004,Classic Cars,"Clover Collections, Co.",Dublin,Ireland,Large,143S18_4027
42,100.0,3,7238.28,Shipped,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Frankfurt,Germany,Large,143S18_4027
48,100.0,5,6756.0,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Espoo,Finland,Medium,143S18_4027
25,100.0,5,3734.0,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc.,Allentown,USA,Medium,143S18_4027
31,100.0,8,4674.8,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,143S18_4027
44,100.0,2,7140.76,Shipped,3,9,2004,Classic Cars,Land of Toys Inc.,NYC,USA,Large,143S18_4027
23,100.0,16,3600.65,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,Medium,143S18_4027
29,100.0,8,4206.74,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Aaarhus,Denmark,Medium,143S18_4027
49,100.0,13,5379.71,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,NYC,USA,Medium,143S18_4027
36,100.0,3,5679.36,Shipped,4,11,2004,Classic Cars,Classic Legends Inc.,NYC,USA,Medium,143S18_4027
34,100.0,5,4394.84,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,USA,Medium,143S18_4027
25,100.0,13,2528.25,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,143S18_4027
48,100.0,6,7031.52,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Large,143S18_4027
38,100.0,1,5340.9,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,143S18_4027
37,100.0,1,6376.58,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,143S18_4027
49,100.0,5,6896.75,Shipped,2,5,2005,Classic Cars,Gift Depot Inc.,Bridgewater,USA,Medium,143S18_4027
22,86.51,4,1903.22,Shipped,1,1,2003,Vintage Cars,Online Diecast Creations Co.,Nashua,USA,Small,92S18_4409
28,89.27,8,2499.56,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",Manchester,UK,Small,92S18_4409
36,85.59,7,3081.24,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,Las Vegas,USA,Medium,92S18_4409
34,100.0,1,3598.22,Shipped,3,9,2003,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,92S18_4409
39,100.0,10,3912.09,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,Medium,92S18_4409
21,75.46,14,1584.66,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Small,92S18_4409
36,100.0,11,3942.72,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,92S18_4409
24,97.55,15,2341.2,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,92S18_4409
29,85.59,5,2482.11,Shipped,4,12,2003,Vintage Cars,Muscle Machine Inc,NYC,USA,Small,92S18_4409
38,94.79,1,3602.02,Shipped,1,1,2004,Vintage Cars,"Double Decker Gift Stores, Ltd",London,UK,Medium,92S18_4409
34,100.0,11,3566.94,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,Medium,92S18_4409
42,90.19,3,3787.98,Shipped,2,4,2004,Vintage Cars,Mini Caravy,Strasbourg,France,Medium,92S18_4409
35,100.0,17,3704.05,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,Medium,92S18_4409
35,80.99,6,2834.65,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,Singapore,Small,92S18_4409
38,89.27,2,3392.26,Shipped,4,10,2003,Vintage Cars,"UK Collectables, Ltd.",Liverpool,UK,Medium,92S18_4409
41,81.91,1,3358.31,Shipped,4,10,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,92S18_4409
50,100.0,2,7310.0,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,Large,92S18_4409
21,100.0,4,2203.11,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,Marseille,France,Small,92S18_4409
43,62.72,8,2696.96,Resolved,1,1,2005,Vintage Cars,Toys4GrownUps.com,Pasadena,USA,Small,92S18_4409
32,100.0,1,3376.64,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,92S18_4409
6,90.19,3,541.14,On Hold,2,4,2005,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,Small,92S18_4409
66,92.95,6,6134.7,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,Medium,92S18_4409
41,82.5,10,3382.5,Shipped,1,2,2003,Vintage Cars,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,87S18_4522
23,97.42,4,2240.66,Shipped,2,4,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,87S18_4522
43,92.16,1,3962.88,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,87S18_4522
24,70.22,7,1685.28,Shipped,3,8,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,87S18_4522
22,83.38,6,1834.36,Shipped,3,9,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,87S18_4522
26,73.73,1,1916.98,Shipped,4,10,2003,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,Small,87S18_4522
35,74.6,8,2611.0,Shipped,4,11,2003,Vintage Cars,CAF Imports,Madrid,Spain,Small,87S18_4522
47,77.24,8,3630.28,Shipped,4,11,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,Medium,87S18_4522
50,100.0,14,5090.5,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Barcelona,Spain,Medium,87S18_4522
45,87.77,8,3949.65,Shipped,1,1,2004,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,Medium,87S18_4522
39,89.53,2,3491.67,Shipped,1,2,2004,Vintage Cars,Petit Auto,Bruxelles,Belgium,Medium,87S18_4522
23,89.53,5,2059.19,Shipped,1,3,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,Small,87S18_4522
42,75.48,11,3170.16,Cancelled,2,5,2004,Vintage Cars,Land of Toys Inc.,NYC,USA,Medium,87S18_4522
20,89.53,9,1790.6,Shipped,2,6,2004,Vintage Cars,Quebec Home Shopping Network,Montreal,Canada,Small,87S18_4522
33,71.09,12,2345.97,Shipped,3,7,2004,Vintage Cars,Petit Auto,Bruxelles,Belgium,Small,87S18_4522
34,100.0,14,3580.88,Shipped,3,8,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium,87S18_4522
49,100.0,3,4946.06,Shipped,3,9,2004,Vintage Cars,Amica Models & Co.,Torino,Italy,Medium,87S18_4522
39,90.4,8,3525.6,Shipped,4,10,2004,Vintage Cars,"AV Stores, Co.",Manchester,UK,Medium,87S18_4522
36,100.0,7,3602.16,Shipped,4,10,2004,Vintage Cars,La Rochelle Gifts,Nantes,France,Medium,87S18_4522
50,86.01,5,4300.5,Shipped,4,11,2004,Vintage Cars,"Volvo Model Replicas, Co",Lule,Sweden,Medium,87S18_4522
29,100.0,2,4498.19,Shipped,4,11,2004,Vintage Cars,Classic Legends Inc.,NYC,USA,Medium,87S18_4522
30,100.0,3,3023.1,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,87S18_4522
41,86.89,7,3562.49,Shipped,1,1,2005,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,87S18_4522
28,58.58,7,1640.24,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,87S18_4522
45,100.0,5,4739.4,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,87S18_4522
16,75.48,11,1207.68,On Hold,2,5,2005,Vintage Cars,Gifts4AllAges.com,Boston,USA,Small,87S18_4522
36,100.0,5,4228.2,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,Norway,Medium,121S18_4600
41,100.0,9,4815.45,Shipped,2,4,2003,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,Medium,121S18_4600
50,100.0,5,7083.0,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,Large,121S18_4600
40,100.0,5,4601.2,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,Medium,121S18_4600
49,100.0,2,6467.02,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,121S18_4600
45,100.0,3,5012.55,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Graz,Austria,Medium,121S18_4600
47,100.0,10,5121.59,Shipped,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,UK,Medium,121S18_4600
21,100.0,2,2441.04,Shipped,4,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,121S18_4600
32,100.0,5,4262.08,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,France,Medium,121S18_4600
47,100.0,16,6658.02,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,USA,Medium,121S18_4600
38,100.0,5,4509.08,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,Medium,121S18_4600
41,100.0,10,4716.23,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,121S18_4600
21,100.0,3,2390.22,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,USA,Small,121S18_4600
41,100.0,13,4666.62,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,Medium,121S18_4600
38,100.0,3,5383.08,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,Australia,Medium,121S18_4600
25,99.29,10,2482.25,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,USA,Small,121S18_4600
48,100.0,5,5288.64,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,Sweden,Medium,121S18_4600
22,99.29,14,2184.38,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,Small,121S18_4600
28,100.0,8,2881.76,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,Small,121S18_4600
47,100.0,1,6203.06,Shipped,4,11,2004,Trucks and Buses,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,121S18_4600
49,100.0,4,6763.47,On Hold,4,11,2004,Trucks and Buses,"Volvo Model Replicas, Co",Lule,Sweden,Medium,121S18_4600
45,100.0,4,5884.65,Shipped,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Melbourne,Australia,Medium,121S18_4600
28,100.0,2,3559.64,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,121S18_4600
29,57.53,6,1668.37,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,Small,121S18_4600
39,100.0,1,4890.6,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,121S18_4600
46,100.0,3,5235.72,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Canada,Medium,121S18_4600
38,100.0,13,4325.16,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,France,Medium,121S18_4600
41,47.29,9,1938.89,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Stavern,Norway,Small,50S18_4668
50,49.81,3,2490.5,Shipped,1,3,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,50S18_4668
43,53.83,9,2314.69,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small,50S18_4668
29,43.27,9,1254.83,Shipped,3,7,2003,Vintage Cars,Technics Stores Inc.,Burlingame,USA,Small,50S18_4668
30,42.76,6,1282.8,Shipped,3,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,50S18_4668
25,53.83,7,1345.75,Resolved,4,10,2003,Vintage Cars,Mini Auto Werke,Graz,Austria,Small,50S18_4668
49,44.78,2,2194.22,Shipped,4,11,2003,Vintage Cars,"Australian Gift Network, Co",South Brisbane,Australia,Small,50S18_4668
40,49.3,6,1972.0,Shipped,4,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,50S18_4668
41,44.78,9,1835.98,Shipped,4,11,2003,Vintage Cars,"Saveley & Henriot, Co.",Lyon,France,Small,50S18_4668
21,53.33,4,1119.93,Shipped,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Vancouver,Canada,Small,50S18_4668
46,45.28,1,2082.88,Shipped,1,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,USA,Small,50S18_4668
39,40.25,14,1569.75,Shipped,1,3,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,50S18_4668
45,59.87,7,2694.15,Shipped,2,5,2004,Vintage Cars,Super Scale Inc.,New Haven,USA,Small,50S18_4668
21,59.87,4,1257.27,Shipped,2,6,2004,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,50S18_4668
44,58.36,7,2567.84,Shipped,3,7,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,Small,50S18_4668
44,59.87,14,2634.28,Shipped,3,8,2004,Vintage Cars,Diecast Classics Inc.,Allentown,USA,Small,50S18_4668
29,51.82,9,1502.78,Shipped,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Boras,Sweden,Small,50S18_4668
34,49.3,4,1676.2,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,Versailles,France,Small,50S18_4668
39,56.85,1,2217.15,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,50S18_4668
38,100.0,6,6832.02,Shipped,4,11,2004,Vintage Cars,Vitachrome Inc.,NYC,USA,Medium,50S18_4668
24,79.86,8,1916.64,Shipped,4,11,2004,Vintage Cars,Mini Wheels Co.,San Francisco,USA,Small,50S18_4668
29,100.0,6,7110.8,Shipped,4,11,2004,Vintage Cars,"Corrida Auto Replicas, Ltd",Madrid,Spain,Large,50S18_4668
30,100.0,8,5302.8,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,50S18_4668
20,100.0,2,2730.0,Shipped,1,1,2005,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Small,50S18_4668
39,100.0,2,7827.3,Shipped,1,2,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Large,50S18_4668
35,59.87,7,2095.45,Shipped,2,5,2005,Vintage Cars,Quebec Home Shopping Network,Montreal,Canada,Small,50S18_4668
26,59.87,4,1556.62,In Process,2,5,2005,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,50S18_4668
44,100.0,11,5565.12,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Medium,148S18_4721
28,100.0,15,3583.16,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,France,Medium,148S18_4721
31,100.0,12,4705.18,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,148S18_4721
29,100.0,1,4444.54,Shipped,3,9,2003,Classic Cars,Gift Ideas Corp.,Glendale,USA,Medium,148S18_4721
32,100.0,7,4618.88,Shipped,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,Medium,148S18_4721
33,100.0,7,4910.4,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,148S18_4721
44,100.0,2,5565.12,Shipped,4,11,2003,Classic Cars,Daedalus Designs Imports,Lille,France,Medium,148S18_4721
32,100.0,8,4237.76,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Medium,148S18_4721
41,100.0,7,5673.58,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,Paris,France,Medium,148S18_4721
35,100.0,14,5260.15,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Medium,148S18_4721
44,100.0,8,6350.96,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,148S18_4721
26,100.0,4,3559.4,Shipped,2,5,2004,Classic Cars,Auto Canal Petit,Paris,France,Medium,148S18_4721
20,100.0,2,2410.6,Shipped,2,6,2004,Classic Cars,Gifts4AllAges.com,Boston,USA,Small,148S18_4721
48,100.0,8,5713.92,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,Brickhaven,USA,Medium,148S18_4721
34,100.0,17,4300.32,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Gensve,Switzerland,Medium,148S18_4721
49,100.0,2,7947.31,Shipped,3,9,2004,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,Large,148S18_4721
40,100.0,15,5356.8,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Koln,Germany,Medium,148S18_4721
45,100.0,3,7901.1,Shipped,4,11,2004,Classic Cars,Microscale Inc.,NYC,USA,Large,148S18_4721
50,100.0,4,6101.0,Shipped,4,11,2004,Classic Cars,Cruz & Sons Co.,Makati City,Philippines,Medium,148S18_4721
38,100.0,11,6276.46,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Melbourne,Australia,Medium,148S18_4721
25,100.0,2,4203.5,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,148S18_4721
28,58.18,13,1629.04,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Espoo,Finland,Small,148S18_4721
49,67.14,8,3289.86,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,148S18_4721
49,100.0,3,6862.94,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,148S18_4721
42,61.29,9,2574.18,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",Manchester,UK,Small,71S18_4933
23,57.73,8,1327.79,Shipped,2,5,2003,Classic Cars,Signal Gift Stores,Las Vegas,USA,Small,71S18_4933
29,81.25,2,2356.25,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Small,71S18_4933
25,80.54,1,2013.5,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,Small,71S18_4933
39,71.98,15,2807.22,Shipped,4,11,2003,Classic Cars,Rovelli Gifts,Bergamo,Italy,Small,71S18_4933
44,69.84,12,3072.96,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,71S18_4933
25,76.26,16,1906.5,Shipped,4,11,2003,Classic Cars,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,71S18_4933
45,76.26,6,3431.7,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,Medium,71S18_4933
25,83.39,2,2084.75,Shipped,1,1,2004,Classic Cars,"Double Decker Gift Stores, Ltd",London,UK,Small,71S18_4933
37,57.73,12,2136.01,Shipped,1,3,2004,Classic Cars,"Saveley & Henriot, Co.",Lyon,France,Small,71S18_4933
30,66.99,4,2009.7,Shipped,2,4,2004,Classic Cars,Mini Caravy,Strasbourg,France,Small,71S18_4933
36,75.55,1,2719.8,Shipped,3,7,2004,Classic Cars,Muscle Machine Inc,NYC,USA,Small,71S18_4933
26,60.58,1,1575.08,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,71S18_4933
23,73.41,7,1688.43,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,Small,71S18_4933
23,72.7,3,1672.1,Shipped,4,10,2003,Classic Cars,"UK Collectables, Ltd.",Liverpool,UK,Small,71S18_4933
25,66.99,2,1674.75,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,71S18_4933
21,100.0,3,3472.98,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,Medium,71S18_4933
26,63.43,5,1649.18,Shipped,4,11,2004,Classic Cars,Marseille Mini Autos,Marseille,France,Small,71S18_4933
44,85.25,9,3751.0,Resolved,1,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,USA,Medium,71S18_4933
24,100.0,2,4536.0,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,71S18_4933
66,66.99,4,4421.34,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,USA,Medium,71S18_4933
36,57.73,7,2078.28,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Chatswood,Australia,Small,71S18_4933
36,85.25,13,3069.0,Shipped,1,3,2003,Classic Cars,"AV Stores, Co.",Manchester,UK,Medium,73S24_1046
22,77.9,12,1713.8,Shipped,2,5,2003,Classic Cars,Signal Gift Stores,Las Vegas,USA,Small,73S24_1046
25,60.26,6,1506.5,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,Small,73S24_1046
37,72.76,5,2692.12,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Aaarhus,Denmark,Small,73S24_1046
32,75.69,3,2422.08,Shipped,4,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,USA,Small,73S24_1046
47,74.22,16,3488.34,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,73S24_1046
37,69.82,4,2583.34,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,USA,Small,73S24_1046
20,62.47,10,1249.4,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,USA,Small,73S24_1046
41,82.31,3,3374.71,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Medium,73S24_1046
21,60.26,1,1265.46,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,USA,Small,73S24_1046
22,76.43,8,1681.46,Shipped,2,4,2004,Classic Cars,Mini Caravy,Strasbourg,France,Small,73S24_1046
40,80.1,5,3204.0,Shipped,3,7,2004,Classic Cars,Muscle Machine Inc,NYC,USA,Medium,73S24_1046
32,74.96,5,2398.72,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,73S24_1046
36,66.14,11,2381.04,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,Singapore,Small,73S24_1046
27,72.02,1,1944.54,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,73S24_1046
26,87.45,6,2273.7,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Madrid,Spain,Small,73S24_1046
30,70.55,3,2116.5,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,USA,Small,73S24_1046
23,56.84,4,1307.32,Shipped,4,11,2004,Classic Cars,"AV Stores, Co.",Manchester,UK,Small,73S24_1046
29,59.53,7,1726.37,Shipped,4,11,2004,Classic Cars,Marseille Mini Autos,Marseille,France,Small,73S24_1046
21,60.37,10,1267.77,Resolved,1,1,2005,Classic Cars,Toys4GrownUps.com,Pasadena,USA,Small,73S24_1046
